timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"3e1f942f7dbf2dbc9c28257e0efbac19347f21583f2df9f3a640e5750bffb131 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,6,left,right,neutral,false
"63ff141b5d0a7f94e8197b0a2a6c3972c922fd0c9dbb82aceff1f4c8d027937d Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,7,right,left,neutral,false
"bf03d5df66e408f4c5d1482e387294f67b91049bc079761e5c6d9c047d3e78cf Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,8,left,right,erotic,false
"c61d3a5ce88aabc982d0dca326218895db2cc6b893375b93a25c13706cae0025 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,9,left,left,neutral,true
"28f9dab1cc1210c5b961bf8b2c1322fe16b4d56262d3192979b60a9e87ddfa9f Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,10,right,right,neutral,true
"19d8cdc63c1dca962ef17e8ed9154f398cb759edb612a29059f11392bc0cc445 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,11,right,right,neutral,true
"10f0b36a15d19a59bdd98c0cc4746f161194b77ff03cedca64c7b919989eef24 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,12,left,right,neutral,false
"5c0d76c72d200eaf768cf6d00bf9f47df51c5f94d8350a06039bd2d955183e2b Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,13,right,right,neutral,true
"a901981ca8690a784edfeded2d8549338d1c940dda99ac693f813b7f65b754a2 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,14,left,right,erotic,false
"f6f846b9569764eaaeff7d9b6db251d8ce19fad4c6ab7b59728555c3afd2f527 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,15,left,left,erotic,true
"f4edd44c94054c55562f515b9888c8ea1ff59d778e65fa6eb6cca1cd4fc2e792 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,16,right,right,erotic,true
"0846936bb7660b60190742e7b63ee3642ad733498329626340b1aa7de2fa1e63 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,17,left,right,neutral,false
"1a5c720a2faae0640de67857c1264a8dc9a1e03eb239adfb55dc07c77603dd9e Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,18,right,left,erotic,false
"e8054919eff535dac47bc8cf363acc1190b0cb0e700dc502b3011663730fe999 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,19,left,left,neutral,true
"8285ea58b7d4446669460eb362524faa25a3670e08ced746891167f6a49eb52e Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,20,left,left,erotic,true
"35298731454e9705d8324a3f97b527d75aebafac50350d128b3fcf4a30c63639 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,21,left,right,neutral,false
"54b114089aaadae60b46b32c6cc34f511db263fa1106d3918e25040604f86f78 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,22,right,left,erotic,false
"0937405c5bafb1cabc3dddfb2ffe1e7023b9cd0043c1e2479ece3007f5725549 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,23,right,left,erotic,false
"19d22cb4fe06c819e64695b1d805cc12dc00d47ea6d0ebcf4074ef6d99bfd449 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,24,left,left,erotic,true
"948632c00e8193829a6981cd4903ba5e3775c1625311970e1a6e1e1fc1b97de3 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,25,left,right,erotic,false
"b3e7c861483e798ae0c63ca6796921d5d560cc787d07325dcc6f51b150ec7232 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,26,right,left,erotic,false
"a868ff2d85f747a5994931c72d4ecd3788c6b8b029b9885452356720f7b89b59 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,27,right,left,neutral,false
"64bb06f1b0d34a24a3cd109a0f1114a8dbaec70ce9bb15e2d8093107d76d76c2 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,28,left,right,erotic,false
"098e301e03a95c25f0d0acc9e53c412f155a7c7616a727bb8416e582b60a0079 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,29,left,left,erotic,true
"0492bf1b59dd45e3ba09044d71589f9405cbb0db97a0db57d06dcde9486922ed Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,30,left,right,erotic,false
"015cd8da194de6295ac82e07185627e96706e5cef3f51fc246f3a96ac71fc03b Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,31,right,right,neutral,true
"978ab681e6d6017e5cf90855e9f808e3390cad223d3a5009292c398194ec35ce Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,32,left,left,erotic,true
"a27d06f04ebb5256714e874e48ba9b3adf94e5d11fa7fcf82b3b3df762fa0bd6 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,33,left,left,neutral,true
"6b393b4853e13773fce5efcc69c7fea618b4192e1e3202387cd0d3dd85be129a Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,34,left,right,erotic,false
"71e412aa6c1a09b646240e932711916feb6791c9cf2b4917bc7c3d6b7fb18ad7 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,35,right,right,neutral,true
"474d3c3a6148b33701fed503655690886c86e7821eee696427889ad67948226e Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",49009e4a-b90c-49c6-81e5-131698a308d1,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely does,Definitely yes,Only a few times,untrue,untrue,36,left,left,erotic,true
"daccc02874fe532f4c933ec02ffca0265cfc151aa9224de32aa2dbe071aabfca Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",d10eb2fb-ce4a-4be9-9fad-7246d34da14d,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6eae4dfedd336146d308db1937a681a7b0d0a0a4f083833f9f25ecafd8c4242d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",d10eb2fb-ce4a-4be9-9fad-7246d34da14d,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886845e30462bf8e7d9686f7d6cd76d35a2108befe83f4a7fd1004107b1da27e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",d10eb2fb-ce4a-4be9-9fad-7246d34da14d,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87fb4628eca95e7deaf0d449a158c6572eddc7c93d41fc90d468b4e5cae00e8d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1f25ac8f-0d03-4563-bf1f-c760884e555e,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74accd85f9096869246c05e7090b54d4a1fa92a5a04afe35880b69cf212addc7 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1f25ac8f-0d03-4563-bf1f-c760884e555e,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7dea267f4ace8cacd077502c85bd568ae7dd1e0cf674a8d17921ad3ffc34c32c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1f25ac8f-0d03-4563-bf1f-c760884e555e,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a2998983deb8cae1c0dd2eac59cf730b53b82fd83c1c950c71ff4d18a0b3ad27 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",1f25ac8f-0d03-4563-bf1f-c760884e555e,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,live,yes,no,45-59,Female,yes,Definitely Does not,Definitely no,Only a few times,NA,NA,NA,NA,NA,NA,NA
