timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
Tue Jul 10 2018 16:52:06 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,8,right,left,neutral,false
Tue Jul 10 2018 16:52:16 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,9,left,left,neutral,true
Tue Jul 10 2018 16:52:25 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,10,left,right,erotic,false
Tue Jul 10 2018 16:52:32 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,11,right,right,erotic,true
Tue Jul 10 2018 16:52:41 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,12,left,right,erotic,false
Tue Jul 10 2018 16:52:49 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,13,right,left,neutral,false
Tue Jul 10 2018 16:52:56 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,14,right,right,erotic,true
Tue Jul 10 2018 16:53:00 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,15,right,right,erotic,true
Tue Jul 10 2018 16:53:07 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,16,right,right,neutral,true
Tue Jul 10 2018 16:53:14 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,17,right,right,neutral,true
Tue Jul 10 2018 16:53:24 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,18,right,right,neutral,true
Tue Jul 10 2018 16:53:32 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,19,right,right,neutral,true
Tue Jul 10 2018 16:53:40 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,20,left,left,erotic,true
Tue Jul 10 2018 16:53:48 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,21,right,right,neutral,true
Tue Jul 10 2018 16:53:57 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,22,left,left,neutral,true
Tue Jul 10 2018 16:54:03 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,23,right,left,erotic,false
Tue Jul 10 2018 16:54:11 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,24,right,right,erotic,true
Tue Jul 10 2018 16:54:17 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,25,right,right,erotic,true
Tue Jul 10 2018 16:54:24 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,26,right,right,neutral,true
Tue Jul 10 2018 16:54:30 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,27,right,left,neutral,false
Tue Jul 10 2018 16:54:36 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,28,left,left,erotic,true
Tue Jul 10 2018 16:54:45 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,29,right,right,erotic,true
Tue Jul 10 2018 16:54:51 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,30,right,right,erotic,true
Tue Jul 10 2018 16:54:58 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,31,right,right,erotic,true
Tue Jul 10 2018 16:55:04 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,32,right,left,neutral,false
Tue Jul 10 2018 16:55:11 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,33,left,left,erotic,true
Tue Jul 10 2018 16:55:18 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,34,right,right,neutral,true
Tue Jul 10 2018 16:55:24 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,35,right,left,erotic,false
Tue Jul 10 2018 16:55:31 GMT+0200 (Central European Summer Time),12977d3f-5b8d-4f4b-94f3-173adf94a977,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Nő,yes,Biztosan nem,Biztosan nem,"Nem, soha",jellemző is rám és nem is,nem jellemző rám,36,right,right,neutral,true
Tue Jul 10 2018 17:16:45 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:20:00 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:20:00 GMT+0200 (Central European Summer Time),4c9bb385-3644-4279-8205-c66811015807,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:22:29 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:23:02 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:24:03 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:24:20 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:24:37 GMT+0200 (Central European Summer Time),4c9bb385-3644-4279-8205-c66811015807,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehetséges, hogy nem","Lehetséges, hogy igen",Alkalmilag,NA,NA,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:25:00 GMT+0200 (Central European Summer Time),4c9bb385-3644-4279-8205-c66811015807,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehetséges, hogy nem","Lehetséges, hogy igen",Alkalmilag,nagyon jellemző rám,egyáltalán nem jellemző rám,NA,NA,NA,NA,NA
Tue Jul 10 2018 17:26:34 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,1,left,right,erotic,false
Tue Jul 10 2018 17:26:39 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,2,right,left,neutral,false
Tue Jul 10 2018 17:26:45 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,3,right,right,neutral,true
Tue Jul 10 2018 17:26:50 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,4,right,right,neutral,true
Tue Jul 10 2018 17:26:56 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,5,left,right,neutral,false
Tue Jul 10 2018 17:27:02 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,6,left,right,neutral,false
Tue Jul 10 2018 17:27:08 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,7,right,right,erotic,true
Tue Jul 10 2018 17:27:14 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,8,right,left,erotic,false
Tue Jul 10 2018 17:27:19 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,9,left,left,erotic,true
Tue Jul 10 2018 17:27:25 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,10,right,left,neutral,false
Tue Jul 10 2018 17:27:32 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,11,right,left,erotic,false
Tue Jul 10 2018 17:27:37 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,12,right,left,neutral,false
Tue Jul 10 2018 17:27:43 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,13,right,right,erotic,true
Tue Jul 10 2018 17:27:49 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,14,right,left,neutral,false
Tue Jul 10 2018 17:27:56 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,15,left,right,erotic,false
Tue Jul 10 2018 17:28:02 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,16,left,left,erotic,true
Tue Jul 10 2018 17:28:08 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,17,left,right,neutral,false
Tue Jul 10 2018 17:28:14 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,18,right,left,erotic,false
Tue Jul 10 2018 17:28:20 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,19,right,left,neutral,false
Tue Jul 10 2018 17:28:26 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,20,right,left,neutral,false
Tue Jul 10 2018 17:28:32 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,21,right,right,erotic,true
Tue Jul 10 2018 17:28:36 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,1,left,right,erotic,false
Tue Jul 10 2018 17:28:38 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,22,right,right,erotic,true
Tue Jul 10 2018 17:28:45 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,23,left,right,erotic,false
Tue Jul 10 2018 17:28:46 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,2,right,right,erotic,true
Tue Jul 10 2018 17:28:50 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,24,right,right,neutral,true
Tue Jul 10 2018 17:28:56 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,25,right,left,neutral,false
Tue Jul 10 2018 17:28:56 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,3,right,left,erotic,false
Tue Jul 10 2018 17:29:02 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,26,right,right,erotic,true
Tue Jul 10 2018 17:29:05 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,4,right,right,erotic,true
Tue Jul 10 2018 17:29:09 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,27,right,left,erotic,false
Tue Jul 10 2018 17:29:09 GMT+0200 (Central European Summer Time),4c9bb385-3644-4279-8205-c66811015807,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehetséges, hogy nem","Lehetséges, hogy igen",Alkalmilag,nagyon jellemző rám,egyáltalán nem jellemző rám,1,right,left,neutral,false
Tue Jul 10 2018 17:29:11 GMT+0200 (Central European Summer Time),d260da14-254d-4e40-ac5c-2b45ef6bea22,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehet, hogy igen",Biztosan igen,Néhányszor,jellemző rám,egyáltalán nem jellemző rám,5,left,right,erotic,false
Tue Jul 10 2018 17:29:15 GMT+0200 (Central European Summer Time),627c2cce-4838-4493-8231-45ac7bab5d8b,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,30-44,Férfi,yes,Biztosan nem,Biztosan nem,"Nem, soha",nem jellemző rám,nem jellemző rám,28,right,right,erotic,true
Tue Jul 10 2018 17:29:17 GMT+0200 (Central European Summer Time),4c9bb385-3644-4279-8205-c66811015807,exp_ELTE_MK_01,1,lab_ELTE_01,2,pilot,yes,no,18-29,Férfi,yes,"Lehetséges, hogy nem","Lehetséges, hogy igen",Alkalmilag,nagyon jellemző rám,egyáltalán nem jellemző rám,2,left,right,erotic,false
